id,object_id,content_type_id,tag_id
68364,22874,9,228
68365,22874,9,3622
68366,22873,9,1015
68370,22869,9,210
68371,22868,9,13403
68372,22862,9,3142
68373,22861,9,3142
68374,22861,9,70
68375,22861,9,178
68376,22859,9,3142
68377,22856,9,833
68378,22856,9,6981
68379,22855,9,496
68380,22854,9,2740
68381,22853,9,3142
68382,22852,9,3142
68383,22852,9,109
68384,22850,9,1878
68385,22849,9,2985
68386,22871,9,1878
68387,22873,9,13405
68388,22873,9,13406
68389,22873,9,13408
68391,22872,9,12873
68392,22877,9,3960
68393,22877,9,35
68394,22877,9,13412
68395,12916,9,149
68396,22878,9,496
68397,22864,9,44
68398,22880,9,833
68399,22880,9,133
68400,22879,9,833
68401,22879,9,133
68402,22877,9,13413
68403,22833,9,1582
68404,22824,9,133
68405,22824,9,7350
68406,22819,9,3063
68407,22881,9,578
68408,22135,9,241
68409,22884,9,2985
68410,22884,9,44
68411,22884,9,1870
68412,22884,9,2714
68413,22884,9,3323
68414,22884,9,4604
68415,22884,9,2686
68416,22883,9,833
68417,22883,9,133
68418,22118,9,13415
68419,22118,9,13417
68420,22882,9,1877
68421,22882,9,11161
68422,22882,9,1875
68423,22882,9,3413
68425,21010,9,3559
68426,21468,9,4269
68427,21468,9,4270
68428,21468,9,8063
68429,15641,9,8063
68430,3692,9,8063
68431,2908,9,8063
68432,2907,9,8063
68433,21468,9,13421
68434,22882,9,488
68435,21468,9,5203
68436,21468,9,1913
68437,22885,9,4269
68438,22885,9,4270
68439,22885,9,8063
68440,22886,9,4269
68441,22886,9,4270
68442,22886,9,8063
68443,22887,9,4269
68444,22887,9,4270
68445,22887,9,8063
68446,22885,9,13422
68447,22886,9,13422
68448,22887,9,13422
68449,22885,9,13424
68450,22886,9,13424
68451,22887,9,13424
68452,22885,9,13425
68453,22886,9,13425
68454,22887,9,13425
68455,22888,9,4269
68456,22888,9,4270
68457,22888,9,8063
68458,22888,9,413
68459,22888,9,433
68460,22889,9,4269
68461,22889,9,4270
68462,22889,9,8063
68463,22890,9,4269
68464,22890,9,4270
68465,22890,9,8063
68466,22891,9,4269
68467,22891,9,4270
68468,22891,9,8063
68469,22890,9,35
68470,22892,9,878
68471,22892,9,4269
68472,22892,9,4270
68473,22892,9,8063
68474,22893,9,4269
68475,22893,9,4270
68476,22893,9,8063
68477,22894,9,4269
68478,22894,9,4270
68479,22894,9,8063
68480,22895,9,4269
68481,22895,9,4270
68482,22895,9,8063
68483,22896,9,4269
68484,22896,9,4270
68485,22896,9,8063
68486,22897,9,4269
68487,22897,9,4270
68488,22897,9,8063
68489,22898,9,4269
68490,22898,9,4270
68491,22898,9,8063
68492,22899,9,4269
68493,22899,9,4270
68494,22899,9,8063
68495,22900,9,4269
68496,22900,9,4270
68497,22900,9,8063
68498,22901,9,4269
68499,22901,9,4270
68500,22901,9,8063
68501,22902,9,4269
68502,22902,9,4270
68503,22902,9,8063
68504,22903,9,4269
68505,22903,9,4270
68506,22903,9,8063
68507,22904,9,4269
68508,22904,9,4270
68509,22904,9,8063
68510,22905,9,4269
68511,22905,9,4270
68512,22905,9,8063
68513,22906,9,4269
68514,22906,9,4270
68515,22906,9,8063
68516,22907,9,4269
68517,22907,9,4270
68518,22907,9,8063
68519,22908,9,4269
68520,22908,9,4270
68521,22908,9,8063
68522,22909,9,4269
68523,22909,9,4270
68524,22909,9,8063
68525,22910,9,4269
68526,22910,9,4270
68527,22910,9,8063
68528,22911,9,4269
68529,22911,9,4270
68530,22911,9,8063
68531,22912,9,4269
68532,22912,9,4270
68533,22912,9,8063
68534,22913,9,4269
68535,22913,9,4270
68536,22913,9,8063
68537,22914,9,4269
68538,22914,9,4270
68539,22914,9,8063
68540,22915,9,4269
68541,22915,9,4270
68542,22915,9,8063
68543,22916,9,4269
68544,22916,9,4270
68545,22916,9,8063
68546,22917,9,4269
68547,22917,9,4270
68548,22917,9,8063
68549,22918,9,4269
68550,22918,9,4270
68551,22918,9,8063
68552,22919,9,4269
68553,22919,9,4270
68554,22919,9,8063
68555,22920,9,4269
68556,22920,9,4270
68557,22920,9,8063
68558,22921,9,4269
68559,22921,9,4270
68560,22921,9,8063
68561,22922,9,4269
68562,22922,9,4270
68563,22922,9,8063
68564,22923,9,4269
68565,22923,9,4270
68566,22923,9,8063
68567,22924,9,4269
68568,22924,9,4270
68569,22924,9,8063
68570,22925,9,4269
68571,22925,9,4270
68572,22925,9,8063
68573,22926,9,4269
68574,22926,9,4270
68575,22926,9,8063
68576,22927,9,4269
68577,22927,9,4270
68578,22927,9,8063
68579,22928,9,4269
68580,22928,9,4270
68581,22928,9,8063
68582,22929,9,4269
68583,22929,9,4270
68584,22929,9,8063
68585,22930,9,4269
68586,22930,9,4270
68587,22930,9,8063
68588,22931,9,4269
68589,22931,9,4270
68590,22931,9,8063
68591,22932,9,4269
68592,22932,9,4270
68593,22932,9,8063
68594,22933,9,4269
68595,22933,9,4270
68596,22933,9,8063
68597,22934,9,4269
68598,22934,9,4270
68599,22934,9,8063
68600,22935,9,4269
68601,22935,9,4270
68602,22935,9,8063
68603,22936,9,4269
68604,22936,9,4270
68605,22936,9,8063
68606,22937,9,4269
68607,22937,9,4270
68608,22937,9,8063
68609,22938,9,4269
68610,22938,9,4270
68611,22938,9,8063
68612,22939,9,4269
68613,22939,9,4270
68614,22939,9,8063
68615,22940,9,4269
68616,22940,9,4270
68617,22940,9,8063
68618,22941,9,4269
68619,22941,9,4270
68620,22941,9,8063
68621,22942,9,4269
68622,22942,9,4270
68623,22942,9,8063
68624,22943,9,4269
68625,22943,9,4270
68626,22943,9,8063
68627,22944,9,4269
68628,22944,9,4270
68629,22944,9,8063
68630,22945,9,4269
68631,22945,9,4270
68632,22945,9,8063
68633,22946,9,4269
68634,22946,9,4270
68635,22946,9,8063
68636,22947,9,4269
68637,22947,9,4270
68638,22947,9,8063
68639,22948,9,4269
68640,22948,9,4270
68641,22948,9,8063
68642,22949,9,4269
68643,22949,9,4270
68644,22949,9,8063
68645,22950,9,4269
68646,22950,9,4270
68647,22950,9,8063
68648,22951,9,4269
68649,22951,9,4270
68650,22951,9,8063
68651,22952,9,4269
68652,22952,9,4270
68653,22952,9,8063
68654,22953,9,4269
68655,22953,9,4270
68656,22953,9,8063
68657,22954,9,4269
68658,22954,9,4270
68659,22954,9,8063
68660,22955,9,4269
68661,22955,9,4270
68662,22955,9,8063
68663,22956,9,4269
68664,22956,9,4270
68665,22956,9,8063
68666,22957,9,4269
68667,22957,9,4270
68668,22957,9,8063
68669,22958,9,4269
68670,22958,9,4270
68671,22958,9,8063
68672,22959,9,4269
68673,22959,9,4270
68674,22959,9,8063
68675,22960,9,4269
68676,22960,9,4270
68677,22960,9,8063
68678,22961,9,4269
68679,22961,9,4270
68680,22961,9,8063
68681,22962,9,4269
68682,22962,9,4270
68683,22962,9,8063
68684,22963,9,4269
68685,22963,9,4270
68686,22963,9,8063
68687,22964,9,4269
68688,22964,9,4270
68689,22964,9,8063
68690,22965,9,4269
68691,22965,9,4270
68692,22965,9,8063
68693,22966,9,4269
68694,22966,9,4270
68695,22966,9,8063
68696,22967,9,4269
68697,22967,9,4270
68698,22967,9,8063
68699,22968,9,4269
68700,22968,9,4270
68701,22968,9,8063
68702,22969,9,4269
68703,22969,9,4270
68704,22969,9,8063
68705,22970,9,4269
68706,22970,9,4270
68707,22970,9,8063
68708,22971,9,4269
68709,22971,9,4270
68710,22971,9,8063
68711,22972,9,4269
68712,22972,9,4270
68713,22972,9,8063
68714,22973,9,4269
68715,22973,9,4270
68716,22973,9,8063
68717,22974,9,4269
68718,22974,9,4270
68719,22974,9,8063
68720,22975,9,4269
68721,22975,9,4270
68722,22975,9,8063
68723,22976,9,4269
68724,22976,9,4270
68725,22976,9,8063
68726,22977,9,4269
68727,22977,9,4270
68728,22977,9,8063
68729,22978,9,4269
68730,22978,9,4270
68731,22978,9,8063
68732,22979,9,4269
68733,22979,9,4270
68734,22979,9,8063
68735,22980,9,4269
68736,22980,9,4270
68737,22980,9,8063
68738,22981,9,4269
68739,22981,9,4270
68740,22981,9,8063
68741,22982,9,4269
68742,22982,9,4270
68743,22982,9,8063
68744,22983,9,4269
68745,22983,9,4270
68746,22983,9,8063
68747,22984,9,4269
68748,22984,9,4270
68749,22984,9,8063
68750,22985,9,4269
68751,22985,9,4270
68752,22985,9,8063
68753,22986,9,4269
68754,22986,9,4270
68755,22986,9,8063
68756,22987,9,4269
68757,22987,9,4270
68758,22987,9,8063
68759,22988,9,4269
68760,22988,9,4270
68761,22988,9,8063
68762,22989,9,4269
68763,22989,9,4270
68764,22989,9,8063
68765,22990,9,4269
68766,22990,9,4270
68767,22990,9,8063
68768,22991,9,4269
68769,22991,9,4270
68770,22991,9,8063
68771,22992,9,4269
68772,22992,9,4270
68773,22992,9,8063
68774,22993,9,4269
68775,22993,9,4270
68776,22993,9,8063
68777,22994,9,4269
68778,22994,9,4270
68779,22994,9,8063
68780,22995,9,4269
68781,22995,9,4270
68782,22995,9,8063
68783,22996,9,4269
68784,22996,9,4270
68785,22996,9,8063
68786,22997,9,4269
68787,22997,9,4270
68788,22997,9,8063
68789,22998,9,4269
68790,22998,9,4270
68791,22998,9,8063
68792,22999,9,4269
68793,22999,9,4270
68794,22999,9,8063
68795,23000,9,4269
68796,23000,9,4270
68797,23000,9,8063
68798,23001,9,4269
68799,23001,9,4270
68800,23001,9,8063
68801,23002,9,4269
68802,23002,9,4270
68803,23002,9,8063
68804,23003,9,4269
68805,23003,9,4270
68806,23003,9,8063
68807,23004,9,4269
68808,23004,9,4270
68809,23004,9,8063
68810,23005,9,4269
68811,23005,9,4270
68812,23005,9,8063
68813,23006,9,4269
68814,23006,9,4270
68815,23006,9,8063
68816,23007,9,4269
68817,23007,9,4270
68818,23007,9,8063
68819,23008,9,4269
68820,23008,9,4270
68821,23008,9,8063
68822,23009,9,4269
68823,23009,9,4270
68824,23009,9,8063
68825,23010,9,4269
68826,23010,9,4270
68827,23010,9,8063
68828,23011,9,4269
68829,23011,9,4270
68830,23011,9,8063
68831,23012,9,4269
68832,23012,9,4270
68833,23012,9,8063
68834,23013,9,4269
68835,23013,9,4270
68836,23013,9,8063
68837,23014,9,4269
68838,23014,9,4270
68839,23014,9,8063
68840,23015,9,4269
68841,23015,9,4270
68842,23015,9,8063
68843,23016,9,4269
68844,23016,9,4270
68845,23016,9,8063
68846,23017,9,4269
68847,23017,9,4270
68848,23017,9,8063
68849,23018,9,4269
68850,23018,9,4270
68851,23018,9,8063
68852,23019,9,4269
68853,23019,9,4270
68854,23019,9,8063
68855,23020,9,4269
68856,23020,9,4270
68857,23020,9,8063
68858,23021,9,4269
68859,23021,9,4270
68860,23021,9,8063
68861,23022,9,4269
68862,23022,9,4270
68863,23022,9,8063
68864,23023,9,4269
68865,23023,9,4270
68866,23023,9,8063
68867,23024,9,4269
68868,23024,9,4270
68869,23024,9,8063
68870,23025,9,4269
68871,23025,9,4270
68872,23025,9,8063
68873,23026,9,4269
68874,23026,9,4270
68875,23026,9,8063
68876,23027,9,4269
68877,23027,9,4270
68878,23027,9,8063
68879,23028,9,4269
68880,23028,9,4270
68881,23028,9,8063
68882,23029,9,4269
68883,23029,9,4270
68884,23029,9,8063
68885,23030,9,4269
68886,23030,9,4270
68887,23030,9,8063
68888,23031,9,4269
68889,23031,9,4270
68890,23031,9,8063
68891,23032,9,4269
68892,23032,9,4270
68893,23032,9,8063
68894,23033,9,4269
68895,23033,9,4270
68896,23033,9,8063
68897,23034,9,4269
68898,23034,9,4270
68899,23034,9,8063
68900,23035,9,4269
68901,23035,9,4270
68902,23035,9,8063
68903,23036,9,4269
68904,23036,9,4270
68905,23036,9,8063
68906,23037,9,4269
68907,23037,9,4270
68908,23037,9,8063
68909,23038,9,4269
68910,23038,9,4270
68911,23038,9,8063
68912,23039,9,4269
68913,23039,9,4270
68914,23039,9,8063
68915,23040,9,4269
68916,23040,9,4270
68917,23040,9,8063
68918,23041,9,4269
68919,23041,9,4270
68920,23041,9,8063
68921,23042,9,4269
68922,23042,9,4270
68923,23042,9,8063
68924,23043,9,4269
68925,23043,9,4270
68926,23043,9,8063
68927,23044,9,4269
68928,23044,9,4270
68929,23044,9,8063
68930,23045,9,4269
68931,23045,9,4270
68932,23045,9,8063
68933,22957,9,5471
68934,23013,9,5471
68935,22958,9,5471
68936,23014,9,5471
68937,22975,9,5471
68938,22912,9,5471
68939,23015,9,5471
68940,23016,9,5471
68941,23017,9,5471
68942,23018,9,5471
68943,23019,9,5471
68944,23020,9,5471
68945,23021,9,5471
68946,23022,9,5471
68947,23023,9,5471
68948,23024,9,5471
68949,23025,9,5471
68950,23026,9,5471
68951,23027,9,5471
68952,23028,9,5471
68953,23029,9,5471
68954,23030,9,5471
68955,23031,9,5471
68956,23032,9,5471
68957,23033,9,5471
68958,23034,9,5471
68959,23035,9,5471
68960,23036,9,5471
68961,23037,9,5471
68962,23038,9,5471
68963,23039,9,5471
68964,23040,9,5471
68965,22910,9,5471
68966,23041,9,5471
68967,23042,9,5471
68968,23043,9,5471
68969,22906,9,5471
68970,22908,9,5471
68971,23044,9,5471
68972,22900,9,5471
68973,22896,9,5471
68974,23045,9,5471
68975,22925,9,5471
68976,22928,9,5471
68977,22909,9,5471
68978,22923,9,5471
68979,22974,9,5471
68980,22924,9,5471
68981,22926,9,5471
68982,22907,9,5471
68983,23046,9,4269
68984,23046,9,4270
68985,23046,9,8063
68986,23047,9,4269
68987,23047,9,4270
68988,23047,9,8063
68989,23048,9,4269
68990,23048,9,4270
68991,23048,9,8063
68992,23049,9,4269
68993,23049,9,4270
68994,23049,9,8063
68995,23050,9,4269
68996,23050,9,4270
68997,23050,9,8063
68998,23051,9,4269
68999,23051,9,4270
69000,23051,9,8063
69001,23052,9,4269
69002,23052,9,4270
69003,23052,9,8063
69004,23053,9,4269
69005,23053,9,4270
69006,23053,9,8063
69007,23054,9,4269
69008,23054,9,4270
69009,23054,9,8063
69010,23055,9,4269
69011,23055,9,4270
69012,23055,9,8063
69013,23056,9,4269
69014,23056,9,4270
69015,23056,9,8063
69016,23057,9,4269
69017,23057,9,4270
69018,23057,9,8063
69019,23058,9,4269
69020,23058,9,4270
69021,23058,9,8063
69022,23059,9,4269
69023,23059,9,4270
69024,23059,9,8063
69025,23060,9,4269
69026,23060,9,4270
69027,23060,9,8063
69028,23061,9,4269
69029,23061,9,4270
69030,23061,9,8063
69031,23062,9,4269
69032,23062,9,4270
69033,23062,9,8063
69034,23063,9,4269
69035,23063,9,4270
69036,23063,9,8063
69037,23008,9,5471
69038,23009,9,5471
69039,23010,9,5471
69040,22903,9,5471
69041,23011,9,5471
69042,22905,9,5471
69043,23012,9,5471
69044,22936,9,5471
69045,22937,9,5471
69046,23046,9,5471
69047,22911,9,5471
69048,23047,9,5471
69049,23048,9,5471
69050,23049,9,5471
69051,22944,9,5471
69052,22964,9,5471
69053,23050,9,5471
69054,23051,9,5471
69055,23052,9,5471
69056,23053,9,5471
69057,23054,9,5471
69058,23055,9,5471
69059,23056,9,5471
69060,23057,9,5471
69061,23058,9,5471
69062,23059,9,5471
69063,23060,9,5471
69064,23061,9,5471
69065,23062,9,5471
69066,23063,9,5471
69067,23064,9,4269
69068,23064,9,4270
69069,23064,9,8063
69070,23065,9,4269
69071,23065,9,4270
69072,23065,9,8063
69073,23066,9,4269
69074,23066,9,4270
69075,23066,9,8063
69076,23067,9,4269
69077,23067,9,4270
69078,23067,9,8063
69079,23068,9,4269
69080,23068,9,4270
69081,23068,9,8063
69082,23069,9,4269
69083,23069,9,4270
69084,23069,9,8063
69085,23070,9,4269
69086,23070,9,4270
69087,23070,9,8063
69088,23071,9,4269
69089,23071,9,4270
69090,23071,9,8063
69091,23072,9,4269
69092,23072,9,4270
69093,23072,9,8063
69094,23073,9,4269
69095,23073,9,4270
69096,23073,9,8063
69097,23074,9,4269
69098,23074,9,4270
69099,23074,9,8063
69100,23075,9,4269
69101,23075,9,4270
69102,23075,9,8063
69103,23076,9,4269
69104,23076,9,4270
69105,23076,9,8063
69106,23077,9,4269
69107,23077,9,4270
69108,23077,9,8063
69109,23078,9,4269
69110,23078,9,4270
69111,23078,9,8063
69112,23079,9,4269
69113,23079,9,4270
69114,23079,9,8063
69115,23080,9,4269
69116,23080,9,4270
69117,23080,9,8063
69118,23081,9,4269
69119,23081,9,4270
69120,23081,9,8063
69121,23082,9,4269
69122,23082,9,4270
69123,23082,9,8063
69124,23083,9,4269
69125,23083,9,4270
69126,23083,9,8063
69127,23084,9,4269
69128,23084,9,4270
69129,23084,9,8063
69130,23085,9,4269
69131,23085,9,4270
69132,23085,9,8063
69133,23086,9,4269
69134,23086,9,4270
69135,23086,9,8063
69136,23087,9,4269
69137,23087,9,4270
69138,23087,9,8063
69139,23088,9,4269
69140,23088,9,4270
69141,23088,9,8063
69142,23089,9,4269
69143,23089,9,4270
69144,23089,9,8063
69145,23090,9,4269
69146,23090,9,4270
69147,23090,9,8063
69148,23091,9,4269
69149,23091,9,4270
69150,23091,9,8063
69151,23092,9,4269
69152,23092,9,4270
69153,23092,9,8063
69154,23093,9,4269
69155,23093,9,4270
69156,23093,9,8063
69157,23094,9,4269
69158,23094,9,4270
69159,23094,9,8063
69160,23095,9,4269
69161,23095,9,4270
69162,23095,9,8063
69163,23096,9,4269
69164,23096,9,4270
69165,23096,9,8063
69166,23097,9,4269
69167,23097,9,4270
69168,23097,9,8063
69169,23098,9,4269
69170,23098,9,4270
69171,23098,9,8063
69172,23099,9,4269
69173,23099,9,4270
69174,23099,9,8063
69175,23100,9,4269
69176,23100,9,4270
69177,23100,9,8063
69178,23101,9,4269
69179,23101,9,4270
69180,23101,9,8063
69181,23102,9,4269
69182,23102,9,4270
69183,23102,9,8063
69184,23103,9,4269
69185,23103,9,4270
69186,23103,9,8063
69187,23104,9,4269
69188,23104,9,4270
69189,23104,9,8063
69190,23105,9,4269
69191,23105,9,4270
69192,23105,9,8063
69193,23106,9,4269
69194,23106,9,4270
69195,23106,9,8063
69196,23107,9,4269
69197,23107,9,4270
69198,23107,9,8063
69199,23108,9,4269
69200,23108,9,4270
69201,23108,9,8063
69202,23109,9,4269
69203,23109,9,4270
69204,23109,9,8063
69205,23110,9,4269
69206,23110,9,4270
69207,23110,9,8063
69208,23111,9,4269
69209,23111,9,4270
69210,23111,9,8063
69211,23112,9,4269
69212,23112,9,4270
69213,23112,9,8063
69214,23113,9,4269
69215,23113,9,4270
69216,23113,9,8063
69217,23114,9,4269
69218,23114,9,4270
69219,23114,9,8063
69220,23115,9,4269
69221,23115,9,4270
69222,23115,9,8063
69223,23116,9,4269
69224,23116,9,4270
69225,23116,9,8063
69226,23117,9,4269
69227,23117,9,4270
69228,23117,9,8063
69229,23118,9,4269
69230,23118,9,4270
69231,23118,9,8063
69232,23119,9,4269
69233,23119,9,4270
69234,23119,9,8063
69235,23120,9,4269
69236,23120,9,4270
69237,23120,9,8063
69238,23121,9,4269
69239,23121,9,4270
69240,23121,9,8063
69241,23122,9,4269
69242,23122,9,4270
69243,23122,9,8063
69244,23123,9,4269
69245,23123,9,4270
69246,23123,9,8063
69247,23124,9,4269
69248,23124,9,4270
69249,23124,9,8063
69250,23125,9,4269
69251,23125,9,4270
69252,23125,9,8063
69253,23126,9,4269
69254,23126,9,4270
69255,23126,9,8063
69256,23127,9,4269
69257,23127,9,4270
69258,23127,9,8063
69259,23128,9,4269
69260,23128,9,4270
69261,23128,9,8063
69262,23129,9,4269
69263,23129,9,4270
69264,23129,9,8063
69265,23130,9,4269
69266,23130,9,4270
69267,23130,9,8063
69268,23131,9,4269
69269,23131,9,4270
69270,23131,9,8063
69271,23132,9,4269
69272,23132,9,4270
69273,23132,9,8063
69274,23133,9,4269
69275,23133,9,4270
69276,23133,9,8063
69277,23134,9,4269
69278,23134,9,4270
69279,23134,9,8063
69280,23135,9,4269
69281,23135,9,4270
69282,23135,9,8063
69283,23136,9,4269
69284,23136,9,4270
69285,23136,9,8063
69286,23137,9,4269
69287,23137,9,4270
69288,23137,9,8063
69289,23138,9,4269
69290,23138,9,4270
69291,23138,9,8063
69292,23139,9,4269
69293,23139,9,4270
69294,23139,9,8063
69295,23140,9,4269
69296,23140,9,4270
69297,23140,9,8063
69298,23141,9,4269
69299,23141,9,4270
69300,23141,9,8063
69301,23142,9,4269
69302,23142,9,4270
69303,23142,9,8063
69304,23143,9,4269
69305,23143,9,4270
69306,23143,9,8063
69307,23144,9,4269
69308,23144,9,4270
69309,23144,9,8063
69310,23145,9,4269
69311,23145,9,4270
69312,23145,9,8063
69313,23146,9,4269
69314,23146,9,4270
69315,23146,9,8063
69316,23147,9,4269
69317,23147,9,4270
69318,23147,9,8063
69319,23148,9,4269
69320,23148,9,4270
69321,23148,9,8063
69322,23149,9,4269
69323,23149,9,4270
69324,23149,9,8063
69325,23150,9,4269
69326,23150,9,4270
69327,23150,9,8063
69328,23151,9,4269
69329,23151,9,4270
69330,23151,9,8063
69331,23152,9,4269
69332,23152,9,4270
69333,23152,9,8063
69334,23153,9,4269
69335,23153,9,4270
69336,23153,9,8063
69337,23154,9,4269
69338,23154,9,4270
69339,23154,9,8063
69340,23155,9,4269
69341,23155,9,4270
69342,23155,9,8063
69343,23156,9,4269
69344,23156,9,4270
69345,23156,9,8063
69346,23157,9,4269
69347,23157,9,4270
69348,23157,9,8063
69349,23158,9,4269
69350,23158,9,4270
69351,23158,9,8063
69352,23159,9,4269
69353,23159,9,4270
69354,23159,9,8063
69355,23160,9,4269
69356,23160,9,4270
69357,23160,9,8063
69358,23161,9,4269
69359,23161,9,4270
69360,23161,9,8063
69361,23162,9,4269
69362,23162,9,4270
69363,23162,9,8063
69364,23163,9,4269
69365,23163,9,4270
69366,23163,9,8063
69367,23164,9,4269
69368,23164,9,4270
69369,23164,9,8063
69370,23165,9,4269
69371,23165,9,4270
69372,23165,9,8063
69373,23166,9,4269
69374,23166,9,4270
69375,23166,9,8063
69376,23167,9,4269
69377,23167,9,4270
69378,23167,9,8063
69379,23168,9,4269
69380,23168,9,4270
69381,23168,9,8063
69382,23169,9,4269
69383,23169,9,4270
69384,23169,9,8063
69385,23170,9,4269
69386,23170,9,4270
69387,23170,9,8063
69388,23171,9,4269
69389,23171,9,4270
69390,23171,9,8063
69391,23172,9,4269
69392,23172,9,4270
69393,23172,9,8063
69394,23173,9,4269
69395,23173,9,4270
69396,23173,9,8063
69397,23174,9,4269
69398,23174,9,4270
69399,23174,9,8063
69400,23175,9,4269
69401,23175,9,4270
69402,23175,9,8063
69403,23176,9,4269
69404,23176,9,4270
69405,23176,9,8063
69406,23177,9,4269
69407,23177,9,4270
69408,23177,9,8063
69409,23178,9,4269
69410,23178,9,4270
69411,23178,9,8063
69412,23179,9,4269
69413,23179,9,4270
69414,23179,9,8063
69415,23180,9,4269
69416,23180,9,4270
69417,23180,9,8063
69418,23181,9,4269
69419,23181,9,4270
69420,23181,9,8063
69421,23182,9,4269
69422,23182,9,4270
69423,23182,9,8063
69424,23183,9,4269
69425,23183,9,4270
69426,23183,9,8063
69427,23184,9,4269
69428,23184,9,4270
69429,23184,9,8063
69430,23185,9,4269
69431,23185,9,4270
69432,23185,9,8063
69433,23186,9,4269
69434,23186,9,4270
69435,23186,9,8063
69436,23187,9,4269
69437,23187,9,4270
69438,23187,9,8063
69439,23188,9,4269
69440,23188,9,4270
69441,23188,9,8063
69442,23189,9,4269
69443,23189,9,4270
69444,23189,9,8063
69445,23190,9,4269
69446,23190,9,4270
69447,23190,9,8063
69448,23191,9,4269
69449,23191,9,4270
69450,23191,9,8063
69451,23192,9,4269
69452,23192,9,4270
69453,23192,9,8063
69454,23193,9,4269
69455,23193,9,4270
69456,23193,9,8063
69457,23194,9,4269
69458,23194,9,4270
69459,23194,9,8063
69460,23195,9,4269
69461,23195,9,4270
69462,23195,9,8063
69463,23196,9,4269
69464,23196,9,4270
69465,23196,9,8063
69466,23197,9,4269
69467,23197,9,4270
69468,23197,9,8063
69469,23198,9,4269
69470,23198,9,4270
69471,23198,9,8063
69472,23199,9,4269
69473,23199,9,4270
69474,23199,9,8063
69475,23200,9,4269
69476,23200,9,4270
69477,23200,9,8063
69478,23201,9,4269
69479,23201,9,4270
69480,23201,9,8063
69481,23202,9,4269
69482,23202,9,4270
69483,23202,9,8063
69484,23203,9,4269
69485,23203,9,4270
69486,23203,9,8063
69487,23204,9,4269
69488,23204,9,4270
69489,23204,9,8063
69490,23205,9,4269
69491,23205,9,4270
69492,23205,9,8063
69496,23206,9,4269
69497,23206,9,4270
69498,23206,9,8063
69499,23207,9,4269
69500,23207,9,4270
69501,23207,9,8063
69502,23208,9,4269
69503,23208,9,4270
69504,23208,9,8063
69505,23200,9,1311
69506,23209,9,4269
69507,23209,9,4270
69508,23209,9,8063
69509,23210,9,4269
69510,23210,9,4270
69511,23210,9,8063
69512,23211,9,4269
69513,23211,9,4270
69514,23211,9,8063
69515,23212,9,4269
69516,23212,9,4270
69517,23212,9,8063
69518,23213,9,4269
69519,23213,9,4270
69520,23213,9,8063
69521,23214,9,4269
69522,23214,9,4270
69523,23214,9,8063
69524,23215,9,4269
69525,23215,9,4270
69526,23215,9,8063
69527,23216,9,4269
69528,23216,9,4270
69529,23216,9,8063
69530,23217,9,4269
69531,23217,9,4270
69532,23217,9,8063
69533,23218,9,4269
69534,23218,9,4270
69535,23218,9,8063
69536,23219,9,4269
69537,23219,9,4270
69538,23219,9,8063
69539,23220,9,4269
69540,23220,9,4270
69541,23220,9,8063
69542,23221,9,4269
69543,23221,9,4270
69544,23221,9,8063
69545,23222,9,4269
69546,23222,9,4270
69547,23222,9,8063
69548,23210,9,13426
69549,23199,9,13426
69550,23211,9,13426
69551,23212,9,13426
69552,23213,9,13426
69553,23214,9,13426
69554,23215,9,13426
69555,23216,9,13426
69556,23217,9,13426
69557,23218,9,13426
69558,23219,9,13426
69559,23220,9,13426
69560,23221,9,13426
69561,23222,9,13426
69562,23223,9,4269
69563,23223,9,4270
69564,23223,9,8063
69565,23224,9,4269
69566,23224,9,4270
69567,23224,9,8063
69568,23225,9,4269
69569,23225,9,4270
69570,23225,9,8063
69571,23226,9,4269
69572,23226,9,4270
69573,23226,9,8063
69574,23227,9,4269
69575,23227,9,4270
69576,23227,9,8063
69577,23228,9,4269
69578,23228,9,4270
69579,23228,9,8063
69580,23229,9,4269
69581,23229,9,4270
69582,23229,9,8063
69583,23230,9,4269
69584,23230,9,4270
69585,23230,9,8063
69586,23231,9,4269
69587,23231,9,4270
69588,23231,9,8063
69589,23232,9,4269
69590,23232,9,4270
69591,23232,9,8063
69592,23233,9,4269
69593,23233,9,4270
69594,23233,9,8063
69595,23234,9,4269
69596,23234,9,4270
69597,23234,9,8063
69598,23235,9,4269
69599,23235,9,4270
69600,23235,9,8063
69601,23236,9,4269
69602,23236,9,4270
69603,23236,9,8063
69604,23237,9,4269
69605,23237,9,4270
69606,23237,9,8063
69607,23238,9,4269
69608,23238,9,4270
69609,23238,9,8063
69610,23239,9,4269
69611,23239,9,4270
69612,23239,9,8063
69613,23240,9,4269
69614,23240,9,4270
69615,23240,9,8063
69616,23241,9,4269
69617,23241,9,4270
69618,23241,9,8063
69619,23242,9,4269
69620,23242,9,4270
69621,23242,9,8063
69622,23243,9,4269
69623,23243,9,4270
69624,23243,9,8063
69625,23244,9,4269
69626,23244,9,4270
69627,23244,9,8063
69628,23245,9,4269
69629,23245,9,4270
69630,23245,9,8063
69631,23246,9,4269
69632,23246,9,4270
69633,23246,9,8063
69634,23247,9,4269
69635,23247,9,4270
69636,23247,9,8063
69637,23248,9,4269
69638,23248,9,4270
69639,23248,9,8063
69640,23249,9,4269
69641,23249,9,4270
69642,23249,9,8063
69643,23250,9,4269
69644,23250,9,4270
