id,combind_url
189,*https://emos.plurk.com/692111e2ed6a5931636acb5671e25cb8_w48_h48.gif**https://emos.plurk.com/692111e2ed6a5931636acb5671e25cb8_w48_h48.gif*
190,*https://emos.plurk.com/fdc0f52ff960c4204a66a6263562642d_w48_h48.png**https://emos.plurk.com/3b071419484375af805ee07de17fd40a_w48_h48.png**https://emos.plurk.com/a5c91cc5911b2c57cab2c1b83191930d_w48_h48.png*
191,*https://emos.plurk.com/fdc0f52ff960c4204a66a6263562642d_w48_h48.png**https://emos.plurk.com/3b071419484375af805ee07de17fd40a_w48_h48.png**https://emos.plurk.com/74a1bdad511970a64bebd6d2a03a6376_w48_h48.png*
192,*https://emos.plurk.com/fdc0f52ff960c4204a66a6263562642d_w48_h48.png**https://emos.plurk.com/bb662b0a0168c9a1ec943d6ed1f61e16_w48_h48.png**https://emos.plurk.com/a5c91cc5911b2c57cab2c1b83191930d_w48_h48.png*
193,*https://emos.plurk.com/fdc0f52ff960c4204a66a6263562642d_w48_h48.png**https://emos.plurk.com/bb662b0a0168c9a1ec943d6ed1f61e16_w48_h48.png**https://emos.plurk.com/74a1bdad511970a64bebd6d2a03a6376_w48_h48.png*
194,*https://emos.plurk.com/5c4da004b4bfb1b72c0fe3d637afbf6d_w48_h48.gif**https://emos.plurk.com/9f1cbae985a568f80303ab2a5cdd1d5b_w48_h48.gif*
216,*https://emos.plurk.com/bc6ff74df5b8efae105bee0b8ade23f9_w48_h48.gif**https://emos.plurk.com/55833cc5d48aa5309ece716328006fdc_w48_h48.gif**https://emos.plurk.com/4c36b0a8cc6f66eb664afffac3abe09e_w48_h48.gif*|*https://emos.plurk.com/c94ebb646ab0233cf894c8f665ec9c4d_w48_h48.gif**https://emos.plurk.com/0c7c9dc50479d7cf56411742cb9dcb07_w48_h48.gif**https://emos.plurk.com/0142ea416decef276605dbed40150ab3_w48_h48.gif*
257,*https://emos.plurk.com/0280b08a82c07b696c8b5a85f762632c_w48_h48.png**https://emos.plurk.com/f838783d954bb79776a941ae49cea456_w48_h48.png*
195,*https://emos.plurk.com/a5ab285ea7952e6fa7618458deabb8f4_w48_h48.jpeg**https://emos.plurk.com/c22a4404001c8fdb430c116af39cc63c_w48_h48.jpeg**https://emos.plurk.com/1f0807c92807cc467e9b570071bc7ebd_w48_h48.jpeg*|*https://emos.plurk.com/61926678392393300ee1681aba618043_w48_h48.jpeg**https://emos.plurk.com/819ca46a7bc3dfa9d4eea91513dee712_w48_h48.jpeg**https://emos.plurk.com/f46143ca505bca2f110c84c37a01c4e2_w48_h48.jpeg*|*https://emos.plurk.com/f1a0f4b392afb5c6a6ce4b87195421f4_w48_h48.jpeg**https://emos.plurk.com/9f5d4cce7eeb91e53d5b8f473a6a7e34_w48_h48.jpeg**https://emos.plurk.com/48347c098d17aa2504b27f463406fa69_w48_h48.jpeg*
196,*https://emos.plurk.com/9624c685e464e58d6e575eb15fcd9032_w48_h48.gif**https://emos.plurk.com/9624c685e464e58d6e575eb15fcd9032_w48_h48.gif**https://emos.plurk.com/9624c685e464e58d6e575eb15fcd9032_w48_h48.gif**https://emos.plurk.com/9624c685e464e58d6e575eb15fcd9032_w48_h48.gif**https://emos.plurk.com/9624c685e464e58d6e575eb15fcd9032_w48_h48.gif*
267,*https://emos.plurk.com/dd4a66df201564cab0485b8da82f885e_w48_h48.gif**https://emos.plurk.com/f70c94dd87eff306df34025437966394_w48_h48.gif*
197,*https://emos.plurk.com/692111e2ed6a5931636acb5671e25cb8_w48_h48.gif**https://emos.plurk.com/692111e2ed6a5931636acb5671e25cb8_w48_h48.gif**https://emos.plurk.com/692111e2ed6a5931636acb5671e25cb8_w48_h48.gif**https://emos.plurk.com/692111e2ed6a5931636acb5671e25cb8_w48_h48.gif*
198,*https://emos.plurk.com/c286649178efdb75341b38c23a6369fc_w48_h48.gif**https://emos.plurk.com/670c6cce195b8a10b0a9a3efb6af4a1c_w47_h48.gif**https://emos.plurk.com/9ce388450eb6cb21172d7295694f39fd_w47_h48.gif**https://emos.plurk.com/861f6512c986a7ec7c16aae13540abfa_w47_h48.gif*
199,*https://emos.plurk.com/b73a94978b4a99cb2dbfd3f07c0a87c6_w48_h48.gif**https://emos.plurk.com/226e5780c30a28bc3ddaeb5d97b05833_w48_h48.gif*
200,*https://emos.plurk.com/730331a9b240257a4daf65b27de37a7b_w48_h48.jpeg**https://emos.plurk.com/611e5947bf73689a4964bae53150c57b_w48_h48.jpeg*|*https://emos.plurk.com/3a829368246f043245ec5228c4b4b638_w48_h48.jpeg**https://emos.plurk.com/a4693ed88b9223e506b92b7d48980d42_w48_h48.jpeg*
201,*https://emos.plurk.com/8133885a2bde9dc20ccb33c63eaa3d93_w48_h48.png**https://emos.plurk.com/7269d894eff8a2a3f526dbde0a19928b_w48_h48.png*
202,*https://emos.plurk.com/4f0742d3fe7c8cac3c0450556c9dfe1c_w48_h48.jpeg**https://emos.plurk.com/b7eeac346aedb08335dd3aa929176eb0_w48_h48.jpeg*
203,*https://emos.plurk.com/be9328153db1ce2ab4636acf0e4d2af6_w48_h48.gif**https://emos.plurk.com/550fa10f2458378fd2eb9e6ce296ebec_w48_h48.gif**https://emos.plurk.com/9716302a3fcab4b6342d14cbc8f5d059_w48_h48.gif**https://emos.plurk.com/51124643307ed37b65a62c05c9248956_w48_h48.gif**https://emos.plurk.com/9b861e07a97721e539c6b6999c019d89_w48_h48.gif*
204,*https://emos.plurk.com/947bd496ace002f7b120cfe290161dd0_w48_h48.gif**https://emos.plurk.com/1c0ab417eb8f5b5dea9675fcf58a518d_w48_h48.gif*
205,*https://emos.plurk.com/19037b4d2f7643c4f6bbc5a993ae4608_w48_h48.gif**https://emos.plurk.com/000e98db94d6eec4ab09a57616533735_w48_h48.gif**https://emos.plurk.com/db8a6003a68db0f5616921001cfe978e_w48_h48.gif*
206,*https://emos.plurk.com/83d0b36602041b5621d3248227bbb18b_w48_h48.gif**https://emos.plurk.com/cbbacfcf96a545edd244c80080ebd15d_w48_h48.gif*
207,*https://emos.plurk.com/00ecdef8c2347059c4fa34403edc5736_w48_h48.png**https://emos.plurk.com/d7485396ff01ed57c0634347b80e6fe2_w48_h48.png**https://emos.plurk.com/f71961d06dec7f977c587e38323176ed_w48_h48.png*|*https://emos.plurk.com/aa84fc16ae8d98926a3f9f86a28e59d0_w48_h48.png**https://emos.plurk.com/b97a49ffcdc8bfad7834da0f0c142639_w48_h48.png**https://emos.plurk.com/3eb19c79b723b991046f229731952d51_w48_h48.png*|*https://emos.plurk.com/d01150ea6f415c380e5671be0175f07e_w48_h48.png**https://emos.plurk.com/00e2daed3d2ba56ebdae6fff2c14d661_w48_h48.png**https://emos.plurk.com/f411727b0dc1e5fd12d4aaef94f5d745_w48_h48.png*
208,*https://emos.plurk.com/2e9290a2cd6a726d9b90fa0594290c31_w48_h48.png**https://emos.plurk.com/2836f21cda88b3e8978553a7ae8c799f_w48_h48.png**https://emos.plurk.com/83b6d7a918810fb5fd7b6bdcaa0226b2_w48_h48.png*|*https://emos.plurk.com/7ff8d6900135ef3b55db285af3fc6194_w48_h48.png**https://emos.plurk.com/964df49edae33f2829413615e44a9b2a_w48_h48.png**https://emos.plurk.com/25e47112ed35101eb57f03c351df5df4_w48_h48.png*|*https://emos.plurk.com/39e506a73eb4f68aa20b4fc649bbf858_w48_h48.png**https://emos.plurk.com/60f2e5f1a96ad01a9d5212f9efd9771a_w48_h48.png**https://emos.plurk.com/aeebce60e480f38d32ea0779b8d031b9_w48_h48.png*
209,*https://emos.plurk.com/00ecdef8c2347059c4fa34403edc5736_w48_h48.png**https://emos.plurk.com/d7485396ff01ed57c0634347b80e6fe2_w48_h48.png**https://emos.plurk.com/f71961d06dec7f977c587e38323176ed_w48_h48.png*|*https://emos.plurk.com/aa84fc16ae8d98926a3f9f86a28e59d0_w48_h48.png**https://emos.plurk.com/b97a49ffcdc8bfad7834da0f0c142639_w48_h48.png**https://emos.plurk.com/3eb19c79b723b991046f229731952d51_w48_h48.png*|*https://emos.plurk.com/d01150ea6f415c380e5671be0175f07e_w48_h48.png**https://emos.plurk.com/00e2daed3d2ba56ebdae6fff2c14d661_w48_h48.png**https://emos.plurk.com/f411727b0dc1e5fd12d4aaef94f5d745_w48_h48.png*|*https://emos.plurk.com/2e9290a2cd6a726d9b90fa0594290c31_w48_h48.png**https://emos.plurk.com/2836f21cda88b3e8978553a7ae8c799f_w48_h48.png**https://emos.plurk.com/83b6d7a918810fb5fd7b6bdcaa0226b2_w48_h48.png*|*https://emos.plurk.com/7ff8d6900135ef3b55db285af3fc6194_w48_h48.png**https://emos.plurk.com/964df49edae33f2829413615e44a9b2a_w48_h48.png**https://emos.plurk.com/25e47112ed35101eb57f03c351df5df4_w48_h48.png*|*https://emos.plurk.com/39e506a73eb4f68aa20b4fc649bbf858_w48_h48.png**https://emos.plurk.com/60f2e5f1a96ad01a9d5212f9efd9771a_w48_h48.png**https://emos.plurk.com/aeebce60e480f38d32ea0779b8d031b9_w48_h48.png*
211,*https://emos.plurk.com/53471650a3425f24330125e831fc68a8_w48_h48.gif**https://emos.plurk.com/53471650a3425f24330125e831fc68a8_w48_h48.gif**https://emos.plurk.com/53471650a3425f24330125e831fc68a8_w48_h48.gif**https://emos.plurk.com/53471650a3425f24330125e831fc68a8_w48_h48.gif**https://emos.plurk.com/53471650a3425f24330125e831fc68a8_w48_h48.gif**https://emos.plurk.com/53471650a3425f24330125e831fc68a8_w48_h48.gif*
212,*https://emos.plurk.com/71ba27ddd5732f363c5117bc3f199cbd_w48_h19.gif**https://emos.plurk.com/71ba27ddd5732f363c5117bc3f199cbd_w48_h19.gif**https://emos.plurk.com/71ba27ddd5732f363c5117bc3f199cbd_w48_h19.gif**https://emos.plurk.com/71ba27ddd5732f363c5117bc3f199cbd_w48_h19.gif**https://emos.plurk.com/71ba27ddd5732f363c5117bc3f199cbd_w48_h19.gif**https://emos.plurk.com/71ba27ddd5732f363c5117bc3f199cbd_w48_h19.gif*
213,*https://emos.plurk.com/7e8835b4f8aa9fc0ac3456cb80977305_w48_h48.gif**https://emos.plurk.com/7e8835b4f8aa9fc0ac3456cb80977305_w48_h48.gif**https://emos.plurk.com/7e8835b4f8aa9fc0ac3456cb80977305_w48_h48.gif**https://emos.plurk.com/7e8835b4f8aa9fc0ac3456cb80977305_w48_h48.gif**https://emos.plurk.com/7e8835b4f8aa9fc0ac3456cb80977305_w48_h48.gif**https://emos.plurk.com/7e8835b4f8aa9fc0ac3456cb80977305_w48_h48.gif**https://emos.plurk.com/7e8835b4f8aa9fc0ac3456cb80977305_w48_h48.gif*
214,*https://emos.plurk.com/c9223496c6718d24db35be8aeb0ae624_w48_h48.gif**https://emos.plurk.com/149cb0e6cbc1ad37ba16c7ec0e95bbcd_w48_h48.gif*
215,*https://emos.plurk.com/460ae9487f00b9a37d7d5db9c943e94d_w48_h24.jpeg**https://emos.plurk.com/da5436b1376c258b8f62721a9368b28e_w48_h24.jpeg*
256,*https://emos.plurk.com/5baaf64ca19a7c76724809da9ee6588e_w48_h48.gif**https://emos.plurk.com/201c5b7b8c5e8b442094b02bb2ef0a52_w48_h48.gif*
217,*https://emos.plurk.com/2fffe4d52b25c45b5c849739b2516617_w48_h48.gif**https://emos.plurk.com/2fffe4d52b25c45b5c849739b2516617_w48_h48.gif**https://emos.plurk.com/2fffe4d52b25c45b5c849739b2516617_w48_h48.gif*|*https://emos.plurk.com/2fffe4d52b25c45b5c849739b2516617_w48_h48.gif**https://emos.plurk.com/24eec9699f9ce4a268e15e657f61f059_w48_h48.gif**https://emos.plurk.com/2fffe4d52b25c45b5c849739b2516617_w48_h48.gif*|*https://emos.plurk.com/2fffe4d52b25c45b5c849739b2516617_w48_h48.gif**https://emos.plurk.com/2fffe4d52b25c45b5c849739b2516617_w48_h48.gif**https://emos.plurk.com/2fffe4d52b25c45b5c849739b2516617_w48_h48.gif*
268,*https://emos.plurk.com/a423527ee1837111efa5882af39dc1bb_w48_h48.gif**https://emos.plurk.com/6da896e2a747d9a5803a4db57f369adc_w48_h48.gif*
269,*https://emos.plurk.com/56df83c7e350a9acb72447a902ffcf8d_w33_h37.gif**https://emos.plurk.com/27a530e96d9d0902961d6e706bd4c321_w33_h37.gif*
218,*https://emos.plurk.com/24eec9699f9ce4a268e15e657f61f059_w48_h48.gif**https://emos.plurk.com/24eec9699f9ce4a268e15e657f61f059_w48_h48.gif**https://emos.plurk.com/24eec9699f9ce4a268e15e657f61f059_w48_h48.gif*|*https://emos.plurk.com/24eec9699f9ce4a268e15e657f61f059_w48_h48.gif**https://emos.plurk.com/2fffe4d52b25c45b5c849739b2516617_w48_h48.gif**https://emos.plurk.com/24eec9699f9ce4a268e15e657f61f059_w48_h48.gif*|*https://emos.plurk.com/24eec9699f9ce4a268e15e657f61f059_w48_h48.gif**https://emos.plurk.com/24eec9699f9ce4a268e15e657f61f059_w48_h48.gif**https://emos.plurk.com/24eec9699f9ce4a268e15e657f61f059_w48_h48.gif*
219,*https://emos.plurk.com/b25f49f02b27aef3ed78cc7290bffe1a_w48_h46.gif**https://emos.plurk.com/fd39d5fad81a36b985cd729cc5e677e9_w48_h46.gif**https://emos.plurk.com/716605ec2370861fd6b3c1d49e2bba6d_w48_h46.gif*
220,*https://emos.plurk.com/c813fd9ec3ebf0f09c8ed74f5e69fad5_w40_h40.gif**https://emos.plurk.com/c813fd9ec3ebf0f09c8ed74f5e69fad5_w40_h40.gif**https://emos.plurk.com/c813fd9ec3ebf0f09c8ed74f5e69fad5_w40_h40.gif**https://emos.plurk.com/c813fd9ec3ebf0f09c8ed74f5e69fad5_w40_h40.gif**https://emos.plurk.com/c813fd9ec3ebf0f09c8ed74f5e69fad5_w40_h40.gif**https://emos.plurk.com/c813fd9ec3ebf0f09c8ed74f5e69fad5_w40_h40.gif*
221,*https://emos.plurk.com/5316f0d1ec681a7f75d8cb40747a2a8c_w24_h48.png**https://emos.plurk.com/246c23346c33325e7a5e6316f8be7c2d_w24_h48.png**https://emos.plurk.com/246c23346c33325e7a5e6316f8be7c2d_w24_h48.png**https://emos.plurk.com/246c23346c33325e7a5e6316f8be7c2d_w24_h48.png**https://emos.plurk.com/246c23346c33325e7a5e6316f8be7c2d_w24_h48.png**https://emos.plurk.com/246c23346c33325e7a5e6316f8be7c2d_w24_h48.png**https://emos.plurk.com/246c23346c33325e7a5e6316f8be7c2d_w24_h48.png**https://emos.plurk.com/246c23346c33325e7a5e6316f8be7c2d_w24_h48.png*
222,*https://emos.plurk.com/5316f0d1ec681a7f75d8cb40747a2a8c_w24_h48.png**https://emos.plurk.com/246c23346c33325e7a5e6316f8be7c2d_w24_h48.png**https://emos.plurk.com/246c23346c33325e7a5e6316f8be7c2d_w24_h48.png**https://emos.plurk.com/246c23346c33325e7a5e6316f8be7c2d_w24_h48.png**https://emos.plurk.com/246c23346c33325e7a5e6316f8be7c2d_w24_h48.png**https://emos.plurk.com/246c23346c33325e7a5e6316f8be7c2d_w24_h48.png**https://emos.plurk.com/246c23346c33325e7a5e6316f8be7c2d_w24_h48.png**https://emos.plurk.com/246c23346c33325e7a5e6316f8be7c2d_w24_h48.png**https://emos.plurk.com/246c23346c33325e7a5e6316f8be7c2d_w24_h48.png**https://emos.plurk.com/246c23346c33325e7a5e6316f8be7c2d_w24_h48.png**https://emos.plurk.com/246c23346c33325e7a5e6316f8be7c2d_w24_h48.png**https://emos.plurk.com/246c23346c33325e7a5e6316f8be7c2d_w24_h48.png**https://emos.plurk.com/246c23346c33325e7a5e6316f8be7c2d_w24_h48.png**https://emos.plurk.com/246c23346c33325e7a5e6316f8be7c2d_w24_h48.png**https://emos.plurk.com/246c23346c33325e7a5e6316f8be7c2d_w24_h48.png*
223,*https://emos.plurk.com/ffb452bee0cc902dea36ab8306a5a523_w48_h48.gif**https://emos.plurk.com/caa817fb554f3b8d6fab837fc1ca3b90_w48_h48.gif*
225,*https://emos.plurk.com/d94ce733aeb3cd15591e00662c6f636d_w48_h48.png**https://emos.plurk.com/35d2e61804d0a957bda7d82d6422af4c_w48_h48.png**https://emos.plurk.com/f5a3cba81cfdb9943c4acce1e9ef1bab_w48_h48.png*|*https://emos.plurk.com/01f33b22f09a40f7340d94f50998ff8e_w48_h48.png**https://emos.plurk.com/43d459bff99f2982ef21542a3b75d9a4_w48_h48.gif**https://emos.plurk.com/41a7f79b12094bcfd76743797cce27ae_w48_h48.png*|*https://emos.plurk.com/0535aa9d07004e579e213085ad3d6971_w48_h48.png**https://emos.plurk.com/53beacddb5052fc97ad8966f1776cb9b_w48_h48.png**https://emos.plurk.com/4b921423f2c3146f023ad7c4bdc0a510_w48_h48.png*
226,*https://emos.plurk.com/f6e72ad53b33f8f688c742d7bbaaa290_w24_h24.png*|*https://emos.plurk.com/56b53eefc5e5c27e2ad6f821d8f23e0e_w24_h24.png*|*https://emos.plurk.com/56b53eefc5e5c27e2ad6f821d8f23e0e_w24_h24.png*|*https://emos.plurk.com/56b53eefc5e5c27e2ad6f821d8f23e0e_w24_h24.png*|*https://emos.plurk.com/56b53eefc5e5c27e2ad6f821d8f23e0e_w24_h24.png*|*https://emos.plurk.com/c93c213874ae2ddea4f7121b48cd3ee4_w24_h24.png*
227,*https://emos.plurk.com/703fe934dc23df42f4068c8897f1d116_w30_h40.gif**https://emos.plurk.com/a71d0df708d40cf7cc188fe138e5a915_w30_h40.gif**https://emos.plurk.com/a71d0df708d40cf7cc188fe138e5a915_w30_h40.gif**https://emos.plurk.com/a71d0df708d40cf7cc188fe138e5a915_w30_h40.gif**https://emos.plurk.com/a71d0df708d40cf7cc188fe138e5a915_w30_h40.gif**https://emos.plurk.com/a71d0df708d40cf7cc188fe138e5a915_w30_h40.gif**https://emos.plurk.com/a71d0df708d40cf7cc188fe138e5a915_w30_h40.gif**https://emos.plurk.com/a71d0df708d40cf7cc188fe138e5a915_w30_h40.gif**https://emos.plurk.com/a71d0df708d40cf7cc188fe138e5a915_w30_h40.gif**https://emos.plurk.com/a71d0df708d40cf7cc188fe138e5a915_w30_h40.gif**https://emos.plurk.com/6e73b313044c0b7afd62203154acf93a_w30_h40.gif*
228,*https://emos.plurk.com/703fe934dc23df42f4068c8897f1d116_w30_h40.gif**https://emos.plurk.com/a71d0df708d40cf7cc188fe138e5a915_w30_h40.gif**https://emos.plurk.com/6e73b313044c0b7afd62203154acf93a_w30_h40.gif*
229,*https://emos.plurk.com/b4a756d43c03720688897822feefa793_w48_h44.png**https://emos.plurk.com/ffd5e699523b0b98d442b7a4e7100d2f_w48_h48.png*
230,*https://emos.plurk.com/0aecc9dc387d7c0511c7f6c0d8f6e907_w48_h48.jpeg**https://emos.plurk.com/5bd9b544e007a9049ea945c74c602d26_w48_h48.jpeg*
231,*https://emos.plurk.com/4c0a94f715421be603eb0fc3023134ae_w48_h48.jpg*|*https://emos.plurk.com/3d69736a91a0b1d948f59dd305ef0437_w48_h48.jpg*|*https://emos.plurk.com/c9c526655b452e53f58647e8edac2b30_w48_h48.jpeg*|*https://emos.plurk.com/0055f7e3a1f4375393fa0f41772866c2_w44_h44.jpeg*
233,*https://emos.plurk.com/3f72c0ba39cb8d5a62a0c31d2f3d3e2e_w48_h48.png*|*https://emos.plurk.com/b1ea2bb9c06170bc5ac4200a72f250b5_w48_h48.gif*|*https://emos.plurk.com/3a7488c97611769baa1f16514213fc80_w48_h46.gif*
235,*https://emos.plurk.com/afc885df89bb73a3724c8455e3ac0300_w30_h20.gif*|*https://emos.plurk.com/f9c9ae52b613d79cfcaa266bcf14bdcf_w30_h20.gif*|*https://emos.plurk.com/fabb0b49fddda549ef7a6d8cdea57dbd_w30_h20.gif*|*https://emos.plurk.com/d3751fc38c437296ee302c9ffcc50885_w40_h40.gif*|*https://emos.plurk.com/8d18ff67848bfc4baac9148114ded57f_w30_h20.gif*|*https://emos.plurk.com/a6c540aa6c90247078560257310827cb_w48_h48.gif*|*https://emos.plurk.com/ec166adc2dd71a189b45771148e6f2ca_w30_h48.gif*|*https://emos.plurk.com/0b65ce5746278215ca237e7584ff7e1f_w30_h20.gif*|*https://emos.plurk.com/a5ce1fa2a037b67f8b0bb3bd3abe5585_w48_h32.gif*|*https://emos.plurk.com/522b052396d5c26ce1622e1f9a8b16fb_w39_h33.gif*|*https://emos.plurk.com/628cad3dbe7193c9cb69e22a1e9b4ca1_w39_h33.gif*|*https://emos.plurk.com/c63379afb31e91aa675202bda620b585_w48_h48.gif*|*https://emos.plurk.com/191c576dd11fb62d5ec6cfd8979f5df1_w48_h48.gif*|*https://emos.plurk.com/6f3fccab5f71a405b397dee4b016818b_w48_h48.gif*|*https://emos.plurk.com/d33940a907345842138534561e186700_w48_h48.gif*|*https://emos.plurk.com/ea29de122d401ff7323a4fc8272d1cd2_w30_h48.gif*|*https://emos.plurk.com/0f4c707a6607a7433c5b0515a4c2584d_w48_h48.gif*
236,*https://emos.plurk.com/307c63446a385a02f9142062b34dd8b5_w33_h48.gif**https://emos.plurk.com/3e522df9f3210fbff56c7e1f7a3ca44e_w33_h48.gif*
237,*https://emos.plurk.com/1ffca97f3d8f687883cd1317450cc2c6_w32_h48.gif**https://emos.plurk.com/f57ecea3f24df0bf0328dbf66bd246f2_w32_h48.gif*
270,*https://emos.plurk.com/4aa9135b216b2b8d4a22be2f1ba144c9_w20_h20.gif**https://emos.plurk.com/2752cb1e5d21087cb9f29276219a1b17_w20_h20.gif*
238,*https://emos.plurk.com/43a04d7767895ffb0dcc6530115df8c2_w34_h48.png*|*https://emos.plurk.com/28f45e47e395402c074c5caa5560a4fe_w34_h48.png**https://emos.plurk.com/e640ba0d2b0403a2f7df91f88bfb1fca_w34_h48.png**https://emos.plurk.com/5ceb5128ea6c8c16c53a1e1b94fff31e_w34_h48.png**https://emos.plurk.com/31fae2b5ee60945e1c523ca3dfb8f9d3_w34_h48.png**https://emos.plurk.com/5be45a5d25c99b30ce2adc47a618db8f_w34_h48.png**https://emos.plurk.com/179bf390085f69b4651fe4d6811beaba_w34_h48.png**https://emos.plurk.com/dbb16b263fd6ad88ea90b025da94130c_w34_h48.png*|*https://emos.plurk.com/5099db973c2814c5b4f7c5e3afc407fa_w34_h48.png**https://emos.plurk.com/6ebec17b811cd347ed42f8b2a54cec60_w34_h48.png**https://emos.plurk.com/dfe4eed3bde76fd4cf2928d5673737ef_w34_h48.png**https://emos.plurk.com/451880b50dbc272811cf9a533763a0c5_w34_h48.png**https://emos.plurk.com/a889b5aebd3229174d01f79ce90b2c0b_w34_h48.png**https://emos.plurk.com/fd89b3ee37a9f986d66f0c7eaf13efe0_w34_h48.png**https://emos.plurk.com/e29dc8ad61deac8a8bdc37393ebc465e_w34_h48.png*|*https://emos.plurk.com/734c36473a98eb87e6092aa6c799c5e5_w34_h48.png**https://emos.plurk.com/e2cd2fd7656d71d31e85828b35dfcd22_w34_h48.png**https://emos.plurk.com/9a9ace8c0891b784485af25df0cbd24d_w34_h48.png**https://emos.plurk.com/5e93695b58ddb3365c1d6aa8e9ad53b1_w34_h48.png**https://emos.plurk.com/71087ea591d318934a48a7c00c0d80c5_w34_h48.png**https://emos.plurk.com/1a9425dcca1707c6d7242a63a01a6ae6_w34_h48.png**https://emos.plurk.com/8fbacfa2d00e6a2b77da432624a3a23f_w34_h48.png*
239,*https://emos.plurk.com/fcd34ce05c37536b808496e9da74c8b6_w40_h47.gif**https://emos.plurk.com/9e060fc9a8310bd36b10bef967059133_w40_h47.jpeg**https://emos.plurk.com/4eb7aa0142a01dcc942fe43587e124e8_w48_h47.jpeg*
240,*https://emos.plurk.com/f0d2b5fd47a172655f9ecc4f001667b5_w48_h48.jpeg**https://emos.plurk.com/b1de45acc7c71548a2a9f1cdfec5888d_w48_h48.jpeg*
241,*https://emos.plurk.com/91d37d9aeedb5c750e44726045e045bc_w48_h48.gif**https://emos.plurk.com/91d37d9aeedb5c750e44726045e045bc_w48_h48.gif**https://emos.plurk.com/91d37d9aeedb5c750e44726045e045bc_w48_h48.gif**https://emos.plurk.com/91d37d9aeedb5c750e44726045e045bc_w48_h48.gif**https://emos.plurk.com/91d37d9aeedb5c750e44726045e045bc_w48_h48.gif*|*https://emos.plurk.com/bbcd293f6dd07200268e33c78c90a060_w20_h20.gif**https://emos.plurk.com/e09c27a1948f3fdb7d363c86c254d304_w20_h20.gif**https://emos.plurk.com/49dee484ea72e82e49ffa13860d346de_w20_h20.gif**https://emos.plurk.com/7eb64f8351ccb2c027d863b4fa8e6ba2_w20_h20.gif**https://emos.plurk.com/6f277577d7c7e9b9135c2cdcee1a18ee_w20_h20.gif**https://emos.plurk.com/dcec4dd927da3d51416d7123481d8a02_w20_h20.gif**https://emos.plurk.com/ed99755efb9c9f2b90632481b1ae9c8c_w20_h20.gif**https://emos.plurk.com/176f172856797e7090822321aa4bc674_w20_h20.gif**https://emos.plurk.com/da6807d0370a63b2f79a20d32dd6e9d3_w20_h20.gif**https://emos.plurk.com/043160efa704bec99d84fb852b78fb08_w20_h20.gif*
242,*https://emos.plurk.com/1afbe9bf1f949ef035bf2e4bdcb0f60a_w48_h48.gif**https://emos.plurk.com/fe25e87280c5e45abc7eee0e8256c9f7_w48_h48.gif*
243,*https://emos.plurk.com/59d97810c64dcab351f5d622c9e2686e_w48_h48.png**https://emos.plurk.com/ddfbdb739758c25918ae471a9a5be6b4_w48_h48.png*
244,*https://emos.plurk.com/39f1bba15d3ed456d5c6c56a644af7ed_w48_h48.jpg**https://emos.plurk.com/8bda7527a2651e80f394d57be2baf6c2_w48_h48.png*
245,*https://emos.plurk.com/bd84ccafcc680b530207ece644a74ec7_w24_h24.png**https://emos.plurk.com/a2bbaff66ef9c2f863fda7757a5d852e_w24_h24.png**https://emos.plurk.com/39bc785a693c6e2517bdbe6e0d6f1d3f_w24_h24.png*
246,*https://emos.plurk.com/c8693336c626e1a0543fa11a4f831e9d_w24_h24.png**https://emos.plurk.com/ddbd5dd81337903be943a0fee8abb23f_w24_h24.png**https://emos.plurk.com/8af7a81b0a34ef434d0eb546c9ce3691_w24_h24.png*
247,*https://emos.plurk.com/f5ad600b58e25c2c59420bc3e9ce9b4b_w48_h48.png**https://emos.plurk.com/38248e9a431baaf339861c90e25bb900_w48_h48.png**https://emos.plurk.com/ebfb81408416b8f4d05b011188526a52_w48_h48.png*
248,*https://emos.plurk.com/3b207e7e11c04d3071146934c05f81d0_w48_h48.png**https://emos.plurk.com/d8b28337e775446d79729ca35eb1e303_w48_h48.png**https://emos.plurk.com/2c29d571b8347985bb3eb7aeb1aacc8c_w48_h48.png**https://emos.plurk.com/44ed3f6aa6bff1062e3adde5f2bb10ff_w48_h48.png*|*https://emos.plurk.com/65a1f0e39be6dfd7a5d47049f1064c16_w48_h48.jpeg**https://emos.plurk.com/5c30c490e584d29b18447584cad53279_w48_h48.png*|*https://emos.plurk.com/84f2de2f6c7ec457b02a1892febfd252_w48_h48.png**https://emos.plurk.com/e695ac32fd220ef6596f083e12002f43_w48_h48.png**https://emos.plurk.com/e29190a2450f311ef72002896f570e36_w48_h48.png*
249,*https://emos.plurk.com/1b526a0693e120fc2992a7df6f16f197_w20_h20.gif**https://emos.plurk.com/937485e6e2cbdb62f9fab0a46d5d720a_w20_h20.gif*
250,*https://emos.plurk.com/05a84b07be7446a0aa1f80566c123c27_w48_h48.jpeg**https://emos.plurk.com/0155de54d35b920607ff9ff63a513209_w48_h48.jpg*
251,*https://emos.plurk.com/f6de53c53d437dc04bdfd13d2df8c54a_w15_h19.png**https://emos.plurk.com/b100b6d168c32a80e75fa45066f25068_w15_h19.png*
252,*https://emos.plurk.com/4015369845093ab734cc9f73353061f9_w48_h48.png**https://emos.plurk.com/38cbae288153841ffd11e1c39a0c7b87_w48_h48.png*
